restaurant_id,restaurant_name,raw_menu_item_name,raw_price,raw_category,source_url,source_file,collected_at,notes,price_sgd,price_note,description,address,postal_code,latitude,longitude,restaurant_rating,rating_count,cuisine,target_id,branch_match_status,actual_restaurant_name,actual_address
T003,Udon Don Bar (Create Way),Calamansi,S$ 1.80,Drinks,https://www.foodpanda.sg/restaurant/y6ri/udon-don-bar-create-way,,2026-08-03,Foodpanda static browser snapshot,1.8,fixed,,"1 Create Way, #01-12, NUS Town Plaza",138602,1.30375385,103.7744264,4.9,959,Japanese|Asian|Noodles|Rice Dishes,T003,target_branch_match,Udon Don Bar (Create Way),"1 Create Way, #01-12, NUS Town Plaza"
T003,Udon Don Bar (Create Way),Dasani,S$ 1.80,Drinks,https://www.foodpanda.sg/restaurant/y6ri/udon-don-bar-create-way,,2026-08-03,Foodpanda static browser snapshot,1.8,fixed,,"1 Create Way, #01-12, NUS Town Plaza",138602,1.30375385,103.7744264,4.9,959,Japanese|Asian|Noodles|Rice Dishes,T003,target_branch_match,Udon Don Bar (Create Way),"1 Create Way, #01-12, NUS Town Plaza"
T021,Ordinary Burgers (Lower Kent Ridge),O'Drumlets,S$ 5.50,O'Drumlets,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,5.5,fixed,"5 crispy chicken drumlets tossed in your favourite sauce, packed with smoky, sweet, spicy or savoury flavour in every bite.","1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),O'Drumlets Drink Set,S$ 7.30,O'Drumlets,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,7.3,fixed,5 pcs drumlets with a drink of your choice,"1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),O'Drumlets Side Set,S$ 7.80,O'Drumlets,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,7.8,fixed,5 pcs drumlets with a side of your choice,"1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),O'Drumlets Combo,S$ 9.80,O'Drumlets,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,9.8,fixed,5 pcs drumlets with a drink and side of your choice,"1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),O'Drumlets Snack Box,S$ 14.30,O'Drumlets,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,14.3,fixed,"5 pcs O'drumlets, 5 pcs nuggets, 1 small fries and 1 small onion rings to share","1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),O'Drumlets Snack Box with 2 Drinks,S$ 17.90,O'Drumlets,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,17.9,fixed,"5 pcs Odrumlets, 5 pcs nuggets, small fries, small onion rings and 2 drinks of your choice","1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),Mala Beef Burger Meal,from S$ 14.30,Limited Time,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,14.3,starting_price,"Juicy handmade beef patty topped with our customised mala sauce, tomato and fresh lettuce, served in a toasted bun. Includes your choice of 1 side and 1 drink.","1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),Mala Beef Burger,from S$ 10.20,Limited Time,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,10.2,starting_price,"Juicy handmade beef patty topped with our customised mala sauce, tomato and fresh lettuce, served in a toasted bun.","1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),Share Share,S$ 10.80,Limited Time,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,10.8,fixed,Usual Price $14.80,"1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),The Ordinary™ Classic Beef Burger Meal,from S$ 13.90,Hand-Smashed Beef Burgers,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,13.9,starting_price,"Ordinary's signature freshly grilled smashed burgers, made with 100% premium farm raised Australian beef & topped with Australian sauce","1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),The Ordinary™ Classic Beef Burger,from S$ 9.80,Hand-Smashed Beef Burgers,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,9.8,starting_price,"Ordinary's signature freshly grilled smashed burgers, made with 100% premium farm raised Australian beef & topped with Australian sauce","1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),The Ordinary™ Classic Double Stack Meal,from S$ 19.30,Hand-Smashed Beef Burgers,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,19.3,starting_price,Ordinary's signature classic beef with double beef & double cheese. Twofold flavor & twofold taste,"1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),The Ordinary™ Classic Double Stack,from S$ 15.20,Hand-Smashed Beef Burgers,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,15.2,starting_price,Ordinary's signature classic beef with double beef & double cheese. Twofold flavor & twofold taste,"1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),Spicy Chicken Burger Meal,from S$ 12.20,Chicken Burgers,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,12.2,starting_price,"Crispy flour battered chicken, flash fried golden and marinated in our custom blended hot sauce with a dash or purple mayo & fresh lettuce","1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),Spicy Chicken Burger,from S$ 8.10,Chicken Burgers,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,8.1,starting_price,"Crispy flour battered chicken, flash fried golden and marinated in our custom blended hot sauce with a dash or purple mayo & fresh lettuce","1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),Southern Buttermilk Chicken Burger Meal,from S$ 13.30,Chicken Burgers,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,13.3,starting_price,Custom blended creamy fresh made buttermilk tops a tender flash fried whole cut chicken. Zero preservatives,"1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),Southern Buttermilk Chicken Burger,from S$ 9.20,Chicken Burgers,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,9.2,starting_price,Custom blended creamy fresh made buttermilk tops a tender flash fried whole cut chicken. Zero preservatives,"1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),Classic Fish Fillet Burger Meal,from S$ 12.90,Fisherman's Catch,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,12.9,starting_price,"Our fresh fillets are delectable, light tasting and have a delicate texture. Breaded, fried lightly & it comes alive in our tangy tartar sauce","1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),Classic Fish Fillet Burger,from S$ 8.80,Fisherman's Catch,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,8.8,starting_price,"Our fresh fillets are delectable, light tasting and have a delicate texture. Breaded, fried lightly & it comes alive in our tangy tartar sauce","1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),Ebimayo Katsu Burger Meal,from S$ 15.50,Fisherman's Catch,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,15.5,starting_price,It's a Japanese burger with whole freshwater prawns covered with panko breadcrumbs and deep fried to a light golden crisp,"1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),Ebimayo Katsu Burger,from S$ 10.90,Fisherman's Catch,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,10.9,starting_price,It's a Japanese burger with whole freshwater prawns covered with panko breadcrumbs and deep fried to a light golden crisp,"1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),Classic Impossible™ Cheeseburger Meal,from S$ 23.40,Meat-Free Burgers,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,23.4,starting_price,"Ordinary x Impossible burger. Plant-based patty that tastes like beef. It's so real, you would think you are biting into our classic cheese burger","1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),Classic Impossible™ Cheeseburger,from S$ 19.30,Meat-Free Burgers,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,19.3,starting_price,"Ordinary x Impossible burger. Plant-based patty that tastes like beef. It's so real, you would think you are biting into our classic cheese burger","1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),Popcorn Chicken,S$ 4.90,Sides,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,4.9,fixed,"Crispy, bite-sized chicken pieces, seasoned and fried, perfect for snacking or sharing.","1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),Cheese Fries,S$ 4.90,Sides,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,4.9,fixed,Crispy fries topped with melted cheese and often garnished with green onions or jalapeños.,"1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),Crispy Golden Nuggets (9pcs) Meal,from S$ 10.90,Sides,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,10.9,starting_price,"Crispy, golden-brown nuggets served with a side of flavorful dipping sauce.","1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),Crispy Golden Nuggets (9pcs),from S$ 6.80,Sides,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,6.8,starting_price,"Crispy, golden-brown nuggets served with a flavorful dipping sauce, perfect for snacking.","1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),Fries,from S$ 2.60,Sides,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,2.6,starting_price,Crunchy on the outside & fluffy on the inside,"1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),Onion Rings,from S$ 2.60,Sides,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,2.6,starting_price,Lightly battered & fried to perfection,"1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),Coca-Cola Original Taste Less Sugar,S$ 2,Beverages,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,2.0,fixed,Coca-cola classic is the world’s favorite soft drink and has been enjoyed since 1886,"1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),Coca-Cola Zero Sugar,S$ 2,Beverages,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,2.0,fixed,"Zero guilt, full satisfaction. Contains no sugar & calories","1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),Fuze Tea Ice Lemon Tea,S$ 2,Beverages,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,2.0,fixed,A refreshing & delectable beverage with antioxidant benefits,"1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),Sprite®,S$ 2,Beverages,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,2.0,fixed,"A refreshing lemon-lime soda with a crisp, bubbly texture and sweet citrus flavor.","1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
T021,Ordinary Burgers (Lower Kent Ridge),Dasani® Bottled Water,S$ 2,Beverages,https://www.foodpanda.sg/restaurant/izfs/ordinary-burgers-lower-kent-ridge,,2026-08-03,Foodpanda static browser snapshot,2.0,fixed,"Fresh, crisp water that is pure & refreshing","1 Lower Kent Ridge Rd, #01-25, Singapore 119082",119082,1.29393205,103.7847251,5.0,171,American|Chicken|Halal|Western,T021,target_branch_match,Ordinary Burgers (Lower Kent Ridge),"1 Lower Kent Ridge Rd, #01-25, Singapore 119082"
