restaurant_id,restaurant_name,raw_menu_item_name,raw_price,raw_category,source_url,source_file,collected_at,notes,price_sgd,price_note,description,address,postal_code,latitude,longitude,restaurant_rating,rating_count,cuisine,target_id,branch_match_status,actual_restaurant_name,actual_address
T007,The Soup Spoon (ION Orchard),Cleo's Bowl.,from S$ 17,The Salad Fork,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,17.0,starting_price,"Herbed Chicken Fillet, Kale, Quinoa, Parmesan Cheese, Locally Farmed Onsen Egg, Red Dragon Fruit, Corn Chips, Dried Cranberries, Cherry Tomatoes, Caesar Dressing",ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Seoul-Full Bowl.,from S$ 18.80,The Salad Fork,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,18.8,starting_price,"(Spicy). Bulgogi Beef, Red Rice, Charred Miso Baby Corn, Broccoli, Romaine Lettuce, Cucumber, Shredded Carrot, Housemade Vegan Carrot Pineapple Kimchi, Shredded Seaweed, Sweet Chilli Soy Vinaigrette",ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Hola Hello Bowl.,from S$ 18.80,The Salad Fork,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,18.8,starting_price,"(Spicy). Sriracha Chicken Fillet, Basil Pesto Rice, Charred Miso Baby Corn, Mesclun Mix, Shredded Carrot, Coriander, Avocado Mash, Cherry Tomatoes, Black Beans, Jalapenos, Corn Chips, Herbed Yoghurt",ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Saigon Nourish Bowl.,from S$ 20.20,The Salad Fork,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,20.2,starting_price,"Pulled Beef Brisket, Red Rice, Romaine, Chopped Peanuts, Housemade Asian-Style Pickles, Locally Farmed Onsen Egg, Coriander, Cucumber, Shredded Carrot, Kaffir Lime Aioli",ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Wabi Sabi Bowl.,from S$ 23.20,The Salad Fork,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,23.2,starting_price,"Miso Salmon, Red Rice, Kale, Edamame, Housemade Asian-Style Pickles, Avocado Mash, Locally Farmed Onsen Egg, Truffle Balsamic Vinaigrette",ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),2 to Tango (U.P: $41.60),S$ 33.70,Antoheetos Bundle Deals,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,33.7,fixed,"Includes: 2 mains, 4 grilled house drumlets, and 2 drinks",ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),3 to Jive (U.P: $63),S$ 46.40,Antoheetos Bundle Deals,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,46.4,fixed,"Includes: 3 mains, 6 grilled house drumlets, and 3 drinks",ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),4 to Feast (U.P: $93.50),S$ 61.50,Antoheetos Bundle Deals,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,61.5,fixed,"Includes: 4 mains, 8 grilled house drumlets, 1 cheesy wedges, and 4 drinks",ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Drumlet 6 Pcs Set,S$ 17.40,Antoheetos Sets,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,17.4,fixed,6 tender drumlets coated and grilled in our housemade Teriyaki marinade and served with a Caesar dipping sauce. Set includes corn chips and a drink.,ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Bowl Burrito Set,from S$ 17.40,Antoheetos Sets,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,17.4,starting_price,Set includes corn chips and a drink.,ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Burrito Set,from S$ 17.40,Antoheetos Sets,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,17.4,starting_price,Set includes corn chips and a drink.,ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Soft Shell Taco Set,from S$ 17.40,Antoheetos Sets,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,17.4,starting_price,Set includes corn chips and a drink.,ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Quesadillas Set,from S$ 17.40,Antoheetos Sets,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,17.4,starting_price,Set includes corn chips and a drink.,ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Nachos Set,from S$ 18.90,Antoheetos Sets,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,18.9,starting_price,Set includes corn chips and a drink.,ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Drumlet 6 Pcs,S$ 12.60,Antoheetos A La Carte Mains,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,12.6,fixed,6 tender drumlets coated and grilled in our housemade Teriyaki marinade and served with a Caesar dipping sauce. Set includes corn chips and a drink.,ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Bowl Burrito,from S$ 12.60,Antoheetos A La Carte Mains,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,12.6,starting_price,"Burrito in a bowl filled with choice of protein, basil rice, black beans, cheese and jalapenos.",ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Burrito,from S$ 12.60,Antoheetos A La Carte Mains,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,12.6,starting_price,"Tortilla with a choice of Protein, mixed with basil rice, black beans, cheese and jalapenos.",ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Soft Shell Tacos,from S$ 12.60,Antoheetos A La Carte Mains,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,12.6,starting_price,6inch Tortilla with a choice of protein.,ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Quesadillas,from S$ 12.60,Antoheetos A La Carte Mains,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,12.6,starting_price,6inch Tortilla with a choice of protein.,ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Nachos,from S$ 14.10,Antoheetos A La Carte Mains,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,14.1,starting_price,Corn chips with a choice of protein.,ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Grilled Chicken Breast (100g),S$ 6,Sides,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,6.0,fixed,Packed with 31g of protein to fuel your body and goals—with flavourful options to meet your cravings,ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Steamed Broccoli with Dukkah,S$ 3.90,Sides,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,3.9,fixed,,ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Assorted Bread Roll,S$ 1.20,Sides,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,1.2,fixed,,ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Steamed Corn,S$ 3.90,Sides,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,3.9,fixed,,ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Red Rice,S$ 3.90,Sides,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,3.9,fixed,,ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Creamed Spinach (80g),S$ 3.90,Sides,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,3.9,fixed,,ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Garlicky Foccacia,S$ 6,Sides,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,6.0,fixed,,ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Signature Drumlets 3pcs,S$ 6,Sides,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,6.0,fixed,,ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Spicy Wedges,S$ 6.30,Sides,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,6.3,fixed,,ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Chilli Crab Wedges (Spicy),S$ 8.80,Sides,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,8.8,fixed,,ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),OG Sourdough Cheesecake,S$ 7,Desserts,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,7.0,fixed,"A decadent confection made with our sourdough starter, jaggery sugar and a rich cream cheese.",ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Cranberry Walnut with Flaxseed Muffin,S$ 6.50,Desserts,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,6.5,fixed,,ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Double Chocolate Chip Sourdough Muffin,S$ 6.50,Desserts,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,6.5,fixed,,ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Iced Ceylon Lemon Black Tea,S$ 4.10,Drinks,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,4.1,fixed,"Freshly brewed premium Ceylon black tea blended with 100% real lemon juice. Refreshing, zesty, and packed with antioxidants and Vitamin C.",ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Iced White Peach Oolong Tea (No Sugar),S$ 4.10,Drinks,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,4.1,fixed,"Exquisite Fujian oolong tea blended with delicate white peach. Aromatic, fruit-forward, and delightful with every sip.",ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Iced Hibiscus Floral Tea,S$ 4.70,Drinks,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,4.7,fixed,"Freshly prepared daily from pure hibiscus flowers. Vibrant, exotic, and rich in antioxidants.",ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Bottled Water,S$ 3.50,Drinks,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,3.5,fixed,,ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T007,The Soup Spoon (ION Orchard),Cloudy Apple Juice,S$ 6,Drinks,https://www.foodpanda.sg/restaurant/tvcp/the-soup-spoon-union-nus-central-library,,2026-08-03,Foodpanda static browser snapshot,6.0,fixed,,ION Orchard #B4-58/59,238801,1.30427724,103.8318098,4.9,359,Sandwiches|Chicken|Soups|Healthy|Halal|Western,T007,wrong_branch_or_wrong_brand,The Soup Spoon (ION Orchard),ION Orchard #B4-58/59
T014,Burger King® (Circular Road),Quarter Chicken Leg Ala Carte,S$ 10.80,Limited Time Only,https://www.foodpanda.sg/restaurant/s6po/burger-king-r-oneatkentridge,,2026-08-03,Foodpanda static browser snapshot,10.8,fixed,,52 & 52A Circular Road,49407,1.285718,103.849641,4.9,1183,Burgers|American|Chicken|Halal|Western,T014,brand_menu_wrong_or_uncertain_branch,Burger King® (Circular Road),52 & 52A Circular Road
T014,Burger King® (Circular Road),2 Piece Quarter Chicken Leg Ala Carte,S$ 20.50,Limited Time Only,https://www.foodpanda.sg/restaurant/s6po/burger-king-r-oneatkentridge,,2026-08-03,Foodpanda static browser snapshot,20.5,fixed,,52 & 52A Circular Road,49407,1.285718,103.849641,4.9,1183,Burgers|American|Chicken|Halal|Western,T014,brand_menu_wrong_or_uncertain_branch,Burger King® (Circular Road),52 & 52A Circular Road
T014,Burger King® (Circular Road),5 Piece Quarter Chicken Leg Ala Carte,S$ 49,Limited Time Only,https://www.foodpanda.sg/restaurant/s6po/burger-king-r-oneatkentridge,,2026-08-03,Foodpanda static browser snapshot,49.0,fixed,,52 & 52A Circular Road,49407,1.285718,103.849641,4.9,1183,Burgers|American|Chicken|Halal|Western,T014,brand_menu_wrong_or_uncertain_branch,Burger King® (Circular Road),52 & 52A Circular Road
T014,Burger King® (Circular Road),Quarter Chicken Leg Meal for 1 Pax,from S$ 12.95,Limited Time Only,https://www.foodpanda.sg/restaurant/s6po/burger-king-r-oneatkentridge,,2026-08-03,Foodpanda static browser snapshot,12.95,starting_price,,52 & 52A Circular Road,49407,1.285718,103.849641,4.9,1183,Burgers|American|Chicken|Halal|Western,T014,brand_menu_wrong_or_uncertain_branch,Burger King® (Circular Road),52 & 52A Circular Road
T014,Burger King® (Circular Road),Snack O'clock (U.P. $40.05),S$ 35,Delivery Bundles,https://www.foodpanda.sg/restaurant/s6po/burger-king-r-oneatkentridge,,2026-08-03,Foodpanda static browser snapshot,35.0,fixed,"Consist of BK Nuggets® (22 pcs), French Fries, and Mexican Drumlets (10 pcs)",52 & 52A Circular Road,49407,1.285718,103.849641,4.9,1183,Burgers|American|Chicken|Halal|Western,T014,brand_menu_wrong_or_uncertain_branch,Burger King® (Circular Road),52 & 52A Circular Road
T014,Burger King® (Circular Road),This Chick on Fire (U.P. $29.85),from S$ 22.50,Delivery Bundles,https://www.foodpanda.sg/restaurant/s6po/burger-king-r-oneatkentridge,,2026-08-03,Foodpanda static browser snapshot,22.5,starting_price,"Consist of Ultimate Chicken King, Onion Rings, Hershey's® Sundae Pie and soft drink",52 & 52A Circular Road,49407,1.285718,103.849641,4.9,1183,Burgers|American|Chicken|Halal|Western,T014,brand_menu_wrong_or_uncertain_branch,Burger King® (Circular Road),52 & 52A Circular Road
T014,Burger King® (Circular Road),Whopper for 2 (U.P. $63.10),from S$ 49.90,Delivery Bundles,https://www.foodpanda.sg/restaurant/s6po/burger-king-r-oneatkentridge,,2026-08-03,Foodpanda static browser snapshot,49.9,starting_price,"Consist of Western Whopper®, Whopper®, Cheesy Fries, BK Nuggets® (6pcs), Hershey's® Sundae Pie and soft drinks",52 & 52A Circular Road,49407,1.285718,103.849641,4.9,1183,Burgers|American|Chicken|Halal|Western,T014,brand_menu_wrong_or_uncertain_branch,Burger King® (Circular Road),52 & 52A Circular Road
T014,Burger King® (Circular Road),Chick-a-Feast (U.P. $62.15),from S$ 43.90,Delivery Bundles,https://www.foodpanda.sg/restaurant/s6po/burger-king-r-oneatkentridge,,2026-08-03,Foodpanda static browser snapshot,43.9,starting_price,"Consist of Tendergrill Chicken®, Long Chicken™, BK Nuggets® (6pcs), Taro Pie, Hershey's® Sundae Pie, Onion Rings, and soft drinks",52 & 52A Circular Road,49407,1.285718,103.849641,4.9,1183,Burgers|American|Chicken|Halal|Western,T014,brand_menu_wrong_or_uncertain_branch,Burger King® (Circular Road),52 & 52A Circular Road
T014,Burger King® (Circular Road),Feast for Trio (U.P. $78.40),from S$ 56.90,Delivery Bundles,https://www.foodpanda.sg/restaurant/s6po/burger-king-r-oneatkentridge,,2026-08-03,Foodpanda static browser snapshot,56.9,starting_price,"Consist of Single Fish, Mushroom Swiss Tendergrill® Chicken, Double BBQ Turkey Bacon, French Fries, Cheesy Fries, BK Nuggets (6pcs), Hershey's® Sundae Pie and soft drinks",52 & 52A Circular Road,49407,1.285718,103.849641,4.9,1183,Burgers|American|Chicken|Halal|Western,T014,brand_menu_wrong_or_uncertain_branch,Burger King® (Circular Road),52 & 52A Circular Road
T014,Burger King® (Circular Road),All-in-Five Feast (U.P. $109.15),from S$ 90,Delivery Bundles,https://www.foodpanda.sg/restaurant/s6po/burger-king-r-oneatkentridge,,2026-08-03,Foodpanda static browser snapshot,90.0,starting_price,"Spicy Chicken King, Single Fish, Single BBQ Turkey Bacon, Onion Rings (L), Mexican Drumlets (12 pcs), BK Nuggets® (9pcs), French Fries, and Hershey's® Sundae Pie",52 & 52A Circular Road,49407,1.285718,103.849641,4.9,1183,Burgers|American|Chicken|Halal|Western,T014,brand_menu_wrong_or_uncertain_branch,Burger King® (Circular Road),52 & 52A Circular Road
T014,Burger King® (Circular Road),Double Ultimate Angus Mushroom Swiss,from S$ 17,The Ultimate Selection,https://www.foodpanda.sg/restaurant/s6po/burger-king-r-oneatkentridge,,2026-08-03,Foodpanda static browser snapshot,17.0,starting_price,"Melted Swiss cheese on 2 flame-grilled Angus Beef patty, together with sweet caramelized Onions and BK’s special mushroom sauce, served in between buttery Brioche Bun.",52 & 52A Circular Road,49407,1.285718,103.849641,4.9,1183,Burgers|American|Chicken|Halal|Western,T014,brand_menu_wrong_or_uncertain_branch,Burger King® (Circular Road),52 & 52A Circular Road
T014,Burger King® (Circular Road),Double Ultimate Angus Mushroom Swiss Meal,from S$ 20.60,The Ultimate Selection,https://www.foodpanda.sg/restaurant/s6po/burger-king-r-oneatkentridge,,2026-08-03,Foodpanda static browser snapshot,20.6,starting_price,"Melted Swiss cheese on 2 flame-grilled Angus Beef patty, together with sweet caramelized Onions and BK’s special mushroom sauce, served in between buttery Brioche Bun.",52 & 52A Circular Road,49407,1.285718,103.849641,4.9,1183,Burgers|American|Chicken|Halal|Western,T014,brand_menu_wrong_or_uncertain_branch,Burger King® (Circular Road),52 & 52A Circular Road
T014,Burger King® (Circular Road),Ultimate Angus Mushroom Swiss,from S$ 13.65,The Ultimate Selection,https://www.foodpanda.sg/restaurant/s6po/burger-king-r-oneatkentridge,,2026-08-03,Foodpanda static browser snapshot,13.65,starting_price,"Melted Swiss cheese on flame-grilled Angus Beef patty, together with sweet caramelized Onions and BK’s special mushroom sauce, served in between buttery Brioche Bun.",52 & 52A Circular Road,49407,1.285718,103.849641,4.9,1183,Burgers|American|Chicken|Halal|Western,T014,brand_menu_wrong_or_uncertain_branch,Burger King® (Circular Road),52 & 52A Circular Road
T014,Burger King® (Circular Road),Ultimate Angus Mushroom Swiss Meal,from S$ 17.35,The Ultimate Selection,https://www.foodpanda.sg/restaurant/s6po/burger-king-r-oneatkentridge,,2026-08-03,Foodpanda static browser snapshot,17.35,starting_price,"Melted Swiss cheese on flame-grilled Angus Beef patty, together with sweet caramelized Onions and BK’s special mushroom sauce, served in between buttery Brioche Bun.",52 & 52A Circular Road,49407,1.285718,103.849641,4.9,1183,Burgers|American|Chicken|Halal|Western,T014,brand_menu_wrong_or_uncertain_branch,Burger King® (Circular Road),52 & 52A Circular Road
