fineder_restaurant_id,restaurant_name,address,postal_code,cuisine,michelin_stars,google_rating,licensee_name,licence_number,premises_address,grade,demerit_points,suspension_start_date,suspension_end_date,match_method,match_confidence
16,Rhubarb Le Restaurant,"3 Duxton Hill, Singapore 089589",089589,Contemporary|European|French,1,4.6,RHUBARB LE RESTAURANT PTE. LTD.,CE04581L000,3 DUXTON HILL SINGAPORE 089589,A,na,na,na,name_substring,high_or_medium_review_required
4,Lei Garden Restaurant,"#01-24 Chijmes, 30 Victoria Street, Singapore",,Asian|Chinese,1,4.3,LEI GARDEN RESTAURANT PTE LTD,W96120A000,30 VICTORIA STREET #01-24 CHIJMES SINGAPORE 187996,B,na,na,na,name_substring,high_or_medium_review_required
14,Reve,"39 Kreta Ayer Road, #01-01, Singapore 089002",089002,Asian|European|French|Fusion|Japanese,1,4.7,CHEAN KIOW CHAI,W97309N000,11 KENG CHEOW STREET #01-05/06 REVERSIDE PIAZZA SINGAPORE 059608,A,na,na,na,name_substring,high_or_medium_review_required
14,Reve,"39 Kreta Ayer Road, #01-01, Singapore 089002",089002,Asian|European|French|Fusion|Japanese,1,4.7,MOMIJI RESTAURANTS PTE. LTD.,CE06I89L000,55 NEWTON ROAD #02-02 REVENUE HOUSE (PART OF) SINGAPORE 307987,A,na,na,na,name_substring,high_or_medium_review_required
14,Reve,"39 Kreta Ayer Road, #01-01, Singapore 089002",089002,Asian|European|French|Fusion|Japanese,1,4.7,SUKI SUSHI PTE LTD,CE06I81E000,55 NEWTON ROAD #02-02 (PART OF) REVENUE HOUSE SINGAPORE 307987,na,na,na,na,name_substring,high_or_medium_review_required
14,Reve,"39 Kreta Ayer Road, #01-01, Singapore 089002",089002,Asian|European|French|Fusion|Japanese,1,4.7,EYAM BTE OTHMAN,CE06I81E008,55 NEWTON ROAD #02-02 (PART OF) REVENUE HOUSE SINGAPORE 307987,A,na,na,na,name_substring,high_or_medium_review_required
14,Reve,"39 Kreta Ayer Road, #01-01, Singapore 089002",089002,Asian|European|French|Fusion|Japanese,1,4.7,THE LITTLE FAT PIG PTE. LTD.,CE06I81E007,55 NEWTON ROAD #02-02 (PART OF) REVENUE HOUSE SINGAPORE 307987,A,na,na,na,name_substring,high_or_medium_review_required
14,Reve,"39 Kreta Ayer Road, #01-01, Singapore 089002",089002,Asian|European|French|Fusion|Japanese,1,4.7,NG POH ENG,CE06I81E006,55 NEWTON ROAD #02-02 (PART OF) REVENUE HOUSE SINGAPORE 307987,A,na,na,na,name_substring,high_or_medium_review_required
14,Reve,"39 Kreta Ayer Road, #01-01, Singapore 089002",089002,Asian|European|French|Fusion|Japanese,1,4.7,SEIKH UKIL,CE06I81E005,55 NEWTON ROAD #02-02 (PART OF) REVENUE HOUSE SINGAPORE 307987,B,na,na,na,name_substring,high_or_medium_review_required
14,Reve,"39 Kreta Ayer Road, #01-01, Singapore 089002",089002,Asian|European|French|Fusion|Japanese,1,4.7,LU BOXING,CE06I81E004,55 NEWTON ROAD #02-02 (PART OF) REVENUE HOUSE SINGAPORE 307987,B,na,na,na,name_substring,high_or_medium_review_required
14,Reve,"39 Kreta Ayer Road, #01-01, Singapore 089002",089002,Asian|European|French|Fusion|Japanese,1,4.7,CHIN SIEW ENG,CE06I81E003,55 NEWTON ROAD #02-02 (PART OF) REVENUE HOUSE SINGAPORE 307987,A,na,na,na,name_substring,high_or_medium_review_required
14,Reve,"39 Kreta Ayer Road, #01-01, Singapore 089002",089002,Asian|European|French|Fusion|Japanese,1,4.7,TAN BOON KENG,CE06I81E002,55 NEWTON ROAD #02-02 (PART OF) REVENUE HOUSE SINGAPORE 307987,B,na,na,na,name_substring,high_or_medium_review_required
14,Reve,"39 Kreta Ayer Road, #01-01, Singapore 089002",089002,Asian|European|French|Fusion|Japanese,1,4.7,SUKI SUSHI PTE LTD,CE06I81E001,55 NEWTON ROAD #02-02 (PART OF) REVENUE HOUSE SINGAPORE 307987,A,na,na,na,name_substring,high_or_medium_review_required
32,Shoukouwa,"1 Fullerton Road, #02-02A One Fullerton, Singapore 049213",049213,Asian|Japanese|Omakase,2,4.6,SHOUKOUWA RESTAURANT PTE. LTD.,CE16369L000,1 FULLERTON ROAD #02-02A ONE FULLERTON SINGAPORE 049213,A,na,na,na,name_substring,high_or_medium_review_required
50,Iggy's,"581 Orchard Rd, Voco Orchard Singapore, Singapore 238883",238883,Contemporary|European,1,4.2,IGGY'S PTE LTD,CE10E81B000,581 ORCHARD ROAD #03 HILTON INTERNATIONAL SINGAPORE SINGAPORE 238883,A,na,na,na,name_substring,high_or_medium_review_required
39,Béni,"333A Orchard Road, #02-37 Mandarin Gallery, Singapore 238897",238897,French|Fusion|Japanese,1,4.5,CLUB NINE ENTERTAINMENT PTE. LTD.,CE08E49N000,1 SOPHIA ROAD #03-50 PEACE CENTRE SINGAPORE 228149,na,na,na,na,name_substring,high_or_medium_review_required
90,Ahāra,"20 Teck Lim Rd, Singapore 088391",088391,Asian|Fusion|Indian|Japanese,0,5.0,DIANA DEBORAH RAJA GOPAL,CE12228B000,25E LORONG LIPUT HOLLAND VILLAGE SINGAPORE 277736,na,na,na,na,name_substring,high_or_medium_review_required
90,Ahāra,"20 Teck Lim Rd, Singapore 088391",088391,Asian|Fusion|Indian|Japanese,0,5.0,SHARIPAH RAGUAN BTE SYED MAHDAR,S99039L005,10 COMPASSVALE LANE SENG KANG SECONDARY SCHOOL SINGAPORE 545090,A,na,na,na,name_substring,high_or_medium_review_required
5,Labyrinth,"Esplanade Mall, 8 Raffles Avenue #02-23, Singapore 039802",039802,Asian|Fusion|Singaporean,1,4.6,LABYRINTH FOOD PTE LTD,W02380V000,8 RAFFLES AVENUE #02-23 ESPLANADE MALL SINGAPORE 039802,A,na,na,na,name_substring,high_or_medium_review_required
145,Mikuni,"Floor 3, Fairmont Singapore, 80 Bras Basah Rd, Singapore 189560",189560,Japanese|Omakase,0,4.1,RC HOTELS (PTE.) LTD,W85152B000,2 STAMFORD ROAD #03-00 (MIKUNI) SINGAPORE 178882,A,na,na,na,name_substring,high_or_medium_review_required
54,Willow,"39 Hongkong St, Singapore 059678",059678,Asian|Contemporary,1,4.8,HAPPY WILLOW PTE. LTD.,SW12C64E000,1 FUSIONOPOLIS WAY PART OF #B1-06. CONNEXIS SINGAPORE 138632,A,na,na,na,name_substring,high_or_medium_review_required
54,Willow,"39 Hongkong St, Singapore 059678",059678,Asian|Contemporary,1,4.8,HAPPY WILLOW (ONE KM) PTE. LTD.,SE14946P000,11 TANJONG KATONG ROAD #02-01 ONE KM SINGAPORE 437157,A,na,na,na,name_substring,high_or_medium_review_required
36,Odette,"1 St Andrew’s Road #01-04, Singapore 178957",178957,European|French,3,4.7,ODETTE RESTAURANT PTE. LTD.,CE15G87C000,1 ST. ANDREW''S ROAD #01-04 SUPREME COURT SINGAPORE 178957,A,na,na,na,name_substring,high_or_medium_review_required
12,Oshino,"Unit #01-11 Raffles Hotel Shopping Arcade, 328 North Bridge Road, Singapore 188719",188719,Asian|Japanese|Omakase,1,3.9,YOSHINOYA (S) PTE LTD,W98398P000,68 ORCHARD ROAD #B1-08 PLAZA SINGAPURA SINGAPORE 238839,A,na,na,na,name_substring,high_or_medium_review_required
12,Oshino,"Unit #01-11 Raffles Hotel Shopping Arcade, 328 North Bridge Road, Singapore 188719",188719,Asian|Japanese|Omakase,1,3.9,YOSHINOYA (S) PTE LTD,SE13126N000,311 NEW UPPER CHANGI ROAD #B2-30 BEDOK MALL SINGAPORE 467360,A,na,na,na,name_substring,high_or_medium_review_required
12,Oshino,"Unit #01-11 Raffles Hotel Shopping Arcade, 328 North Bridge Road, Singapore 188719",188719,Asian|Japanese|Omakase,1,3.9,YOSHINOYA (S) PTE LTD,SE10701V000,23 SERANGOON CENTRAL #B1-36/37 NEX SINGAPORE 556083,A,na,na,na,name_substring,high_or_medium_review_required
12,Oshino,"Unit #01-11 Raffles Hotel Shopping Arcade, 328 North Bridge Road, Singapore 188719",188719,Asian|Japanese|Omakase,1,3.9,YOSHINOYA (S) PTE LTD,S01031E000,205 HOUGANG STREET 21 #01-133 HEARTLAND MALL- KOVAN SINGAPORE 530205,A,na,na,na,name_substring,high_or_medium_review_required
12,Oshino,"Unit #01-11 Raffles Hotel Shopping Arcade, 328 North Bridge Road, Singapore 188719",188719,Asian|Japanese|Omakase,1,3.9,YOSHINOYA (S) PTE LTD,E03157K000,80 MARINE PARADE ROAD #01-K9 PARKWAY PARADE SINGAPORE 449269,A,na,na,na,name_substring,high_or_medium_review_required
12,Oshino,"Unit #01-11 Raffles Hotel Shopping Arcade, 328 North Bridge Road, Singapore 188719",188719,Asian|Japanese|Omakase,1,3.9,YOSHINOYA (S) PTE LTD,CE07D29N000,230 VICTORIA STREET #B1-10 BUGIS JUNCTION SINGAPORE 188024,A,na,na,na,name_substring,high_or_medium_review_required
12,Oshino,"Unit #01-11 Raffles Hotel Shopping Arcade, 328 North Bridge Road, Singapore 188719",188719,Asian|Japanese|Omakase,1,3.9,YOSHINOYA (S) PTE LTD,CE04252X000,9 BISHAN PLACE #01-38 JUNCTION 8 SHOPPING CENTRE SINGAPORE 579837,A,na,na,na,name_substring,high_or_medium_review_required
12,Oshino,"Unit #01-11 Raffles Hotel Shopping Arcade, 328 North Bridge Road, Singapore 188719",188719,Asian|Japanese|Omakase,1,3.9,YOSHINOYA (S) PTE LTD,C03012A000,1 MARITIME SQUARE #02-72/73 HARBOURFRONT CENTRE SINGAPORE 099253,A,na,na,na,name_substring,high_or_medium_review_required
12,Oshino,"Unit #01-11 Raffles Hotel Shopping Arcade, 328 North Bridge Road, Singapore 188719",188719,Asian|Japanese|Omakase,1,3.9,YOSHINOYA (S) PTE LTD,W93099E013,391A ORCHARD ROAD NGEE ANN CITY TOWER A (BASEMENT) SINGAPORE 238873,A,na,na,na,name_substring,high_or_medium_review_required
55,OSO Ristorante,"100 Peck Seah St, #27th Floor Oasia Hotel Downtown, Singapore 079333",079333,European|Italian|Mediterranean,0,4.4,OSO RISTORANTE PTE. LTD.,CE08H85K000,44/46/48 BUKIT PASOH ROAD 2ND STOREY SINGAPORE 089857,A,na,na,na,name_substring,high_or_medium_review_required
58,Ishi,"InterContinental Singapore, Robertson Quay, 1 Nanson Road, #02-06, Singapore 238909",238909,Asian|Japanese|Omakase,0,4.7,RCMS PROPERTIES PTE LTD,W95169X000,7 RAFFLES AVENUE (BANQUET FINISHING KITCHEN) RITZ CARLTON MILLENIA SINGAPORE (2ND FLR) SINGAPORE 039799,A,na,na,na,name_substring,high_or_medium_review_required
58,Ishi,"InterContinental Singapore, Robertson Quay, 1 Nanson Road, #02-06, Singapore 238909",238909,Asian|Japanese|Omakase,0,4.7,SHIRAISHI FOOD ENTERPRISES PTE LTD,W96220P000,7 RAFFLES AVENUE #03-01/03 THE RITZ CARLTON SINGAPORE 039799,A,na,na,na,name_substring,high_or_medium_review_required
58,Ishi,"InterContinental Singapore, Robertson Quay, 1 Nanson Road, #02-06, Singapore 238909",238909,Asian|Japanese|Omakase,0,4.7,OISHI SUSHI PTE. LTD.,W02353C000,200 VICTORIA STREET #02-54 PARCO BUGIS JUNCTION SINGAPORE 188021,A,na,na,na,name_substring,high_or_medium_review_required
58,Ishi,"InterContinental Singapore, Robertson Quay, 1 Nanson Road, #02-06, Singapore 238909",238909,Asian|Japanese|Omakase,0,4.7,MITSUBISHI CHEMICAL INFONICS PTE LTD,SW13W59C000,103 PIONEER ROAD (1ST STOREY) SINGAPORE 639582,A,na,na,na,name_substring,high_or_medium_review_required
58,Ishi,"InterContinental Singapore, Robertson Quay, 1 Nanson Road, #02-06, Singapore 238909",238909,Asian|Japanese|Omakase,0,4.7,NISHI MAISON PTE. LTD.,SW13208J000,3 GATEWAY DRIVE #04-06 WESTGATE SINGAPORE 608532,A,na,na,na,name_substring,high_or_medium_review_required
58,Ishi,"InterContinental Singapore, Robertson Quay, 1 Nanson Road, #02-06, Singapore 238909",238909,Asian|Japanese|Omakase,0,4.7,TAN PEISHI,SE15824C000,116 CHANGI ROAD #01-21 WIS@CHANGI SINGAPORE 419718,na,na,na,na,name_substring,high_or_medium_review_required
58,Ishi,"InterContinental Singapore, Robertson Quay, 1 Nanson Road, #02-06, Singapore 238909",238909,Asian|Japanese|Omakase,0,4.7,TIMES PUBLISHING LIMITED,S78027C000,1 NEW INDUSTRIAL ROAD TIMES CENTRE SINGAPORE 536196,B,na,na,na,name_substring,high_or_medium_review_required
58,Ishi,"InterContinental Singapore, Robertson Quay, 1 Nanson Road, #02-06, Singapore 238909",238909,Asian|Japanese|Omakase,0,4.7,OISHI SUSHI PTE. LTD.,NW09194C000,930 YISHUN AVENUE 2 #02-58/61 NORTHPOINT SINGAPORE 769098,A,na,na,na,name_substring,high_or_medium_review_required
58,Ishi,"InterContinental Singapore, Robertson Quay, 1 Nanson Road, #02-06, Singapore 238909",238909,Asian|Japanese|Omakase,0,4.7,OISHI HOLDINGS PTE. LTD.,CE14Q83C000,190 LORONG 6 TOA PAYOH #01-560 (PART OF) RIGHT UNIT SINGAPORE 310190,A,na,na,na,name_substring,high_or_medium_review_required
58,Ishi,"InterContinental Singapore, Robertson Quay, 1 Nanson Road, #02-06, Singapore 238909",238909,Asian|Japanese|Omakase,0,4.7,"TOH PEI SZE, BETSY (ZHUO PEISHI)",CE14Q08C000,470 NORTH BRIDGE ROAD #05-06 BUGIS CUBE SINGAPORE 188735,A,na,na,na,name_substring,high_or_medium_review_required
58,Ishi,"InterContinental Singapore, Robertson Quay, 1 Nanson Road, #02-06, Singapore 238909",238909,Asian|Japanese|Omakase,0,4.7,NISHI MAISON PTE. LTD.,CE07F49P000,370 ALEXANDRA ROAD #01-12 ANCHORPOINT SHOPPING CENTRE SINGAPORE 159953,A,na,na,na,name_substring,high_or_medium_review_required
58,Ishi,"InterContinental Singapore, Robertson Quay, 1 Nanson Road, #02-06, Singapore 238909",238909,Asian|Japanese|Omakase,0,4.7,ONG SWEE SZE (WENG RUISHI),CE12656N003,100 TRAS STREET #04-04/05 100 AM SINGAPORE 079027,A,na,na,na,name_substring,high_or_medium_review_required
58,Ishi,"InterContinental Singapore, Robertson Quay, 1 Nanson Road, #02-06, Singapore 238909",238909,Asian|Japanese|Omakase,0,4.7,RISHISHA BEGAM NOOR TAJUDEEN,C77102K003,BLK 37 TEBAN GARDENS ROAD #01-302 SINGAPORE 600037,B,na,na,na,name_substring,high_or_medium_review_required
93,Rang Mahal,"7 Raffles Blvd, Level 3 Pan Pacific, Singapore 039595",039595,Asian|Indian,0,4.1,RANG MAHAL PTE LTD,W86131C000,7 RAFFLES BOULEVARD PAN PACIFIC HOTEL (LEVEL 3) SINGAPORE 039595,A,na,na,na,name_substring,high_or_medium_review_required
93,Rang Mahal,"7 Raffles Blvd, Level 3 Pan Pacific, Singapore 039595",039595,Asian|Indian,0,4.1,RANG MAHAL PTE LTD,CE07622C000,41 SEAH STREET 1ST STOREY NAUMI HOTEL SINGAPORE 188396,A,na,na,na,name_substring,high_or_medium_review_required
33,Les Amis,"1 Scotts Rd, #01 - 16 Shaw Centre, Singapore 228208",228208,European|French,3,4.6,LES AMIS HOLDINGS PTE. LTD.?,W99016X000,1 CLUNY ROAD (GATEWAY COMPLEX) SINGAPORE BOTANIC GARDENS SINGAPORE 259569,A,na,na,na,name_substring,high_or_medium_review_required
33,Les Amis,"1 Scotts Rd, #01 - 16 Shaw Centre, Singapore 228208",228208,European|French,3,4.6,LES AMIS HOLDINGS PTE. LTD.?,W94340N000,1 SCOTTS ROAD #01-16/17/18 & #02-14/15/16 SHAW CENTRE SINGAPORE 228208,A,na,na,na,name_substring,high_or_medium_review_required
33,Les Amis,"1 Scotts Rd, #01 - 16 Shaw Centre, Singapore 228208",228208,European|French,3,4.6,LES AMIS HOLDINGS PTE. LTD.?,W54009J000,56 ZION ROAD SINGAPORE 247781,A,na,na,na,name_substring,high_or_medium_review_required
33,Les Amis,"1 Scotts Rd, #01 - 16 Shaw Centre, Singapore 228208",228208,European|French,3,4.6,LES AMIS HOLDINGS PTE. LTD.?,W03283L000,1 SCOTTS ROAD #01-12/13 SHAW CENTRE SINGAPORE 228208,A,na,na,na,name_substring,high_or_medium_review_required
33,Les Amis,"1 Scotts Rd, #01 - 16 Shaw Centre, Singapore 228208",228208,European|French,3,4.6,LES AMIS HOLDINGS PTE. LTD.?,CE14L99X000,1 FARRER PARK STATION ROAD #01-08/12 CONNEXION SINGAPORE 217562,A,na,na,na,name_substring,high_or_medium_review_required
33,Les Amis,"1 Scotts Rd, #01 - 16 Shaw Centre, Singapore 228208",228208,European|French,3,4.6,LES AMIS HOLDINGS PTE. LTD.?,CE14K40X000,1 SCOTTS ROAD #02-10/11 SHAW CENTRE SINGAPORE 228208,A,na,na,na,name_substring,high_or_medium_review_required
33,Les Amis,"1 Scotts Rd, #01 - 16 Shaw Centre, Singapore 228208",228208,European|French,3,4.6,LES AMIS HOLDINGS PTE. LTD.?,CE09507N000,1 SCOTTS ROAD #01-14 SHAW CENTRE SINGAPORE 228208,A,na,na,na,name_substring,high_or_medium_review_required
30,Saint Pierre,"1 Fullerton Road, #02-02B One Fullerton, Singapore 049213",049213,European|French,2,4.7,SAINT PIERRE MARKET PTE. LTD.,W03389P000,391 ORCHARD ROAD #02-11 NGEE ANN CITY SINGAPORE 238872,A,na,na,na,name_substring,high_or_medium_review_required
30,Saint Pierre,"1 Fullerton Road, #02-02B One Fullerton, Singapore 049213",049213,European|French,2,4.7,SAINT PIERRE PTE LTD,CE16292V000,1 FULLERTON ROAD #02-02B ONE FULLERTON SINGAPORE 049213,A,na,na,na,name_substring,high_or_medium_review_required
82,Ocean Restaurant,"8 Sentosa Gateway, B1M, B1-455 & 456 Equarius Hotel, 098269",098269,Contemporary|European,0,4.1,RESORTS WORLD AT SENTOSA PTE. LTD.,SW12G33X000,22 SENTOSA GATEWAY #B1-455/456 MARINE LIFE PARK RWS(OCEAN RESTAURANT) SINGAPORE 098136,A,na,na,na,name_substring,high_or_medium_review_required
82,Ocean Restaurant,"8 Sentosa Gateway, B1M, B1-455 & 456 Equarius Hotel, 098269",098269,Contemporary|European,0,4.1,GOLD OCEAN RESTAURANTS PTE. LTD,SW10469P000,26 SENTOSA GATEWAY #B1-215 TO #B1-218 THE FORUM RESORTS WORLD SENTOSA SINGAPORE 098138,B,na,na,na,name_substring,high_or_medium_review_required
40,Candlenut,"Block 17A Dempsey Road, Singapore 249676",249676,Asian|Fusion|Peranakan|Singaporean|Straits,1,4.4,CANDLENUT KITCHEN PTE. LTD.,CE13R12N000,331 NEW BRIDGE ROAD #01-03 DORSETT RESIDENCES SINGAPORE 088764,A,na,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,CRYSTAL JADE KITCHEN (GREAT WORLD) PTE LTD,W97414N000,1 KIM SENG PROMENADE #03-30 GREAT WORLD CITY SINGAPORE 239403,A,na,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,CRYSTAL JADE PALACE RESTAURANT PTE LTD?,W93134L000,391 ORCHARD ROAD #04-19 TAKASHIMAYA SHOPPING CENTRE SINGAPORE 238872,A,na,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,CRYSTAL JADE(LA MIAN XIAO LONG BAO) PTE LTD,W93094P000,391 ORCHARD ROAD #04-27 NGEE ANN CITY SINGAPORE 238872,A,na,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,CRYSTAL JADE LA MIAN XIAO LONG BAO (HV) PTE LTD,W87172C000,241/241A HOLLAND AVENUE HOLLAND VILLAGE SINGAPORE 278976,A,na,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,CRYSTAL JADE GOLDEN PALACE RESTAURANT PTE LTD,W02322X000,290 ORCHARD ROAD #05-22 THE PARAGON SINGAPORE 238859,A,na,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,CRYSTAL JADE KITCHEN (C.M.) PTE. LTD.,SW11302J000,3155 COMMONWEALTH AVE WEST #03-54/55 THE CLEMENTI MALL SINGAPORE 129588,A,na,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,CRYSTAL JADE JIANG NAN (V.C.) PTE. LTD.,SW10274L000,1 HARBOURFRONT WALK #01-52 VIVO CITY SINGAPORE 098585,A,na,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,CRYSTAL JADE DINING IN PTE. LTD.,SW06681X000,1 HARBOURFRONT WALK #01-112 VIVOCITY SINGAPORE 098585,A,na,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,CRYSTAL JADE KITCHEN (ORCHARD) PTE LTD,CE12E83C000,391 ORCHARD ROAD #B2-38 NGEE ANN CITY SINGAPORE 238872,A,na,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,CRYSTAL JADE LA MIAN XIAO LONG BAO (BUGIS) PTE LTD,CE07G38P000,230 VICTORIA STREET #B1-04A BUGIS JUNCTION SINGAPORE 188024,A,na,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,CRYSTAL JADE STEAMBOAT KITCHEN (P.S.) PTE LTD,W99109K000,68 ORCHARD ROAD #02-32 SINGAPORE 238839,A,na,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,KECK SENG HOTEL PTE LTD?,W98439K000,382 HAVELOCK ROAD (1ST LEVEL) RIVER VIEW HOTEL (JADE LOUNGE) SINGAPORE 169629,na,na,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,CRYSTAL JADE SHANGHAI RESTAURANT PTE LTD,W97374X000,1 KIM SENG PROMENADE #02-43 GREAT WORLD CITY SINGAPORE 239403,A,na,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,CRYSTAL JADE SEAFOOD KITCHEN PTE LTD,W96375V000,2/2A LORONG MAMBONG HOLLAND VILLAGE SINGAPORE 277671,A,na,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,JADE PALACE SEAFOOD RESTAURANT PTE LTD?,W87139X000,0583 ORCHARD ROAD #B1-13/14 FORUM SHOPPING MALL SINGAPORE 238884,A,na,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,JADE TEA SINGAPORE PTE. LTD.,W02055X000,1 CLAYMORE DRIVE #02-01 ORCHARD TOWERS SINGAPORE 229594,na,na,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,CRYSTAL JADE DINING PLACE (WG) PTE. LTD.,SW13182P000,3 GATEWAY DRIVE #04-42 WESTGATE SINGAPORE 608532,A,na,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,CRYSTAL JADE LA MIAN XIAO LONG BAO (JURONG POINT) PTE LTD,SW08A02J000,63 JURONG WEST CENTRAL 3 #03-96 to #03-104 SINGAPORE 648331,A,6,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,CRYSTAL JADE MY BREAD (BDM) PTE. LTD.,SE13194L000,311 NEW UPPER CHANGI ROAD #B2-K6 BEDOK MALL SINGAPORE 467360,na,na,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,CRYSTAL JADE HONG KONG CAFE (L.S.) PTE LTD,SE10722K000,23 SERANGOON CENTRAL #B2-45-C2 NEX SINGAPORE 556083,A,na,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,CRYSTAL JADE KITCHEN (T M) PTE LTD,S95135K000,4 TAMPINES CENTRAL 5 #B1-11 TAMPINES MALL SINGAPORE 529510,A,na,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,CRYSTAL JADE LA MIAN XIAO LONG BAO (TOA PAYOH) PTE. LTD.,S02130P000,470 LORONG 6 TOA PAYOH #01-70 SINGAPORE 310470,A,na,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,CRYSTAL JADE KITCHEN (CAUSEWAY POINT) PTE LTD,NW12H42A000,1 WOODLANDS SQUARE #05-10 CAUSEWAY POINT SINGAPORE 738099,A,na,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,CRYSTAL JADE MY BREAD (TBP) PTE. LTD.,NW11552K000,1 WOODLANDS SQUARE #B1-K21 CAUSEWAY POINT SINGAPORE 738099,na,na,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,JADEITE PTE. LTD.,CE14R12E000,470 NORTH BRIDGE ROAD #03-21 BUGIS CUBE SINGAPORE 188735,A,na,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,CRYSTAL JADE KOREAN GINSENG CHICKEN & BBQ RESTAURANT PTE. LTD.,CE14773L000,391 ORCHARD ROAD #B2-36A NGEE ANN CITY SINGAPORE 238872,A,na,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,CRYSTAL JADE STEAMBOAT RESTAURANT (Z. S.) PTE. LTD.,CE13W80C000,20 AH HOOD ROAD #01-18 SINGAPORE 329984,A,na,na,na,name_substring,high_or_medium_review_required
120,Jade,"1 Fullerton Square, The Fullerton Hotel, Singapore 049178",049178,Asian|Cantonese|Chinese,0,4.4,CRYSTAL JADE MY BREAD (TBP) PTE. LTD.,CE13356B000,3 TEMASEK BOULEVARD #B1-114 SUNTEC CITY MALL (PART OF UNIT 114) SINGAPORE 038983,na,na,na,na,name_substring,high_or_medium_review_required
